; CSV, generated by libsigrok4DSL 0.2.0 on Sun Nov 09 13:07:41 2025
; Channels (16/16)
; Sample rate: 50 kHz
; Sample count: 600.64 K Samples
Time(s), clock, a15, a14, a13, a12, a11, a10, a9, a8, a7, a6, a5, a4, a3, a2, a1
6.08836,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6.08872,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6.08876,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6.08878,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6.08894,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
6.08896,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6.089,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1
6.08902,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6.08904,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
6.08908,1,0,0,1,1,1,0,1,1,1,1,1,1,1,1,1
6.0891,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
6.08918,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
6.08994,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
6.09,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
6.09076,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
6.09084,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
6.0916,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
6.09166,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
6.09206,1,0,0,0,1,1,0,1,1,1,0,1,1,1,1,1
6.09208,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
6.09212,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6.09216,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
6.09218,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6.09242,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6.09248,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6.09264,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6.09268,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6.09272,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6.09274,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6.09276,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6.09282,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6.09286,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6.09332,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6.09334,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6.09414,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6.09416,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6.09498,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6.095,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6.0958,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6.09582,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6.09746,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6.09748,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6.09912,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6.09914,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6.10078,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6.1008,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6.10244,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6.10246,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6.1041,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6.10412,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6.10576,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6.10578,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6.10742,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6.10744,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6.10876,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6.109,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
6.10902,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
6.10908,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
6.10984,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
6.10992,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
6.11068,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
6.11074,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
6.1115,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
6.11158,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
6.11206,1,0,0,0,0,0,0,0,0,1,0,1,1,1,1,1
6.11208,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
6.11214,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
6.11216,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6.11218,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
6.1122,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6.11234,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6.1124,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6.11254,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6.11256,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6.11262,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6.11266,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6.11272,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6.1128,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6.11282,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6.1129,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6.11292,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6.11324,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6.11326,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6.11406,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6.11408,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6.11572,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6.11574,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6.11738,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6.1174,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6.12318,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6.1232,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6.12484,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6.12486,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6.1265,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6.12652,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6.12816,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6.12818,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6.12884,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6.12892,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6.129,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6.12908,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
6.12914,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6.12916,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
6.12976,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
6.12982,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
6.13058,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
6.13066,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
6.13142,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
6.13148,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
6.1322,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1
6.13222,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6.13224,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6.1323,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
6.13232,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6.13254,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6.13258,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6.13264,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6.13266,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6.1327,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6.13276,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6.1328,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6.13314,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6.13318,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6.13398,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6.134,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6.1348,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6.13482,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6.13646,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6.13648,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6.13812,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6.13814,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6.14642,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6.14644,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6.14808,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6.1481,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6.14892,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6.14908,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
6.14968,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
6.14974,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
6.1505,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
6.15058,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
6.15134,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
6.1514,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
6.15216,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
6.15222,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
6.15226,1,0,0,0,1,1,0,1,1,1,1,1,1,1,1,1
6.15228,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1
6.1523,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6.15258,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6.15262,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6.1527,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6.15274,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6.1528,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6.15288,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6.1529,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6.15306,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6.15308,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6.15388,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6.1539,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6.15472,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6.15474,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6.15554,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6.15556,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6.1572,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6.15722,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6.15886,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6.15888,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6.16052,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6.16054,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6.16218,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6.1622,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6.16384,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6.16386,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6.1655,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6.16552,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6.16716,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6.16718,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6.16882,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6.16884,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6.16892,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6.16906,1,0,0,0,1,1,0,1,1,1,1,1,1,1,1,1
6.16908,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6.16916,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
6.16958,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
6.16966,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
6.17042,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
6.17048,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
6.17124,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
6.17132,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
6.17208,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
6.17214,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
6.17226,1,0,0,0,1,0,0,1,0,1,0,1,1,1,1,1
6.17228,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6.17232,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
6.17234,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6.17258,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6.1726,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6.17268,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6.17272,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6.17278,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6.17298,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6.173,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6.17308,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6.1731,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6.1733,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6.17332,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6.1738,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6.17382,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6.17546,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6.17548,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6.17712,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6.17714,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6.17878,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6.1788,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6.18292,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6.18294,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6.18458,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6.1846,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6.1854,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6.18542,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6.18706,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6.18708,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6.18872,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6.18874,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6.18888,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6.1889,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6.18892,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6.18914,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
6.18916,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6.18918,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
6.1892,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6.18922,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
6.18928,1,0,0,0,0,0,0,0,0,0,0,1,0,1,1,1
6.1893,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
6.18948,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
6.18956,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
6.19032,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
6.19038,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
6.19114,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
6.19122,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
6.19198,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
6.19204,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
6.1923,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6.19232,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
6.19234,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6.1926,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6.19262,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6.19268,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6.19272,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6.19276,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6.19288,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6.19292,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6.19296,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6.19298,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6.19306,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6.19308,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6.1937,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6.19372,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6.19536,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6.19538,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6.19702,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6.19704,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6.19868,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6.1987,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6.2078,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6.20782,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6.20864,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6.20866,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6.20896,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6.20922,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
6.2094,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
6.20946,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
6.21022,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
6.2103,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
6.21106,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
6.21112,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
6.21188,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
6.21196,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
6.21236,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6.2124,1,0,0,0,1,1,0,1,1,1,1,1,1,1,1,1
6.21242,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6.21264,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6.21266,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6.21272,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6.21278,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6.21286,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6.21292,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6.21298,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6.21306,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6.21308,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6.21362,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6.21364,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6.21444,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6.21446,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6.2161,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6.21612,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6.21776,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6.21778,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6.21942,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6.21944,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6.22436,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6.22438,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6.22604,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6.22606,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6.2277,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6.22772,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6.22898,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6.22924,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
6.2293,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
6.22936,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
6.23012,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
6.2302,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
6.23096,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
6.23102,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
6.23178,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
6.23186,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
6.23232,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6.23234,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
6.23238,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6.23262,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6.23268,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6.23282,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6.23286,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6.23292,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6.233,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6.23302,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6.23434,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6.23436,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6.236,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6.23602,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6.23766,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6.23768,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6.24014,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6.24016,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6.2418,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6.24182,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6.24346,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6.24348,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6.24512,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6.24514,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6.24678,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6.2468,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6.24844,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6.24846,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6.24908,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6.2492,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6.24926,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
6.24928,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
6.25004,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
6.2501,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
6.25086,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
6.25094,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
6.2517,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
6.25176,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
6.25232,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
6.25234,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
6.25236,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6.25238,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
6.2524,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6.25242,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
6.25244,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6.25248,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
6.2525,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6.25252,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6.2526,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6.25282,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6.25284,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6.25288,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6.25292,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6.25298,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6.253,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6.25302,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6.25342,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6.25346,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
